,"ECE services in Christchurch City, Selwyn District and Waimakariri Districts 4/3/2011",,,,,,,,
,,,,,,,,,
"Institution Number","Name","Institution Type","Street","Suburb","City","TLA","_XCoords","_YCoords","Ward"
5450,"Kidsfirst Kindergartens Riccarton","Free Kindergarten","19 Harakeke Street","Riccarton","Christchurch","Christchurch",2478101.26,5742119.84,"Riccarton-Wigram Ward"
5451,"Kidsfirst Kindergartens Richmond","Free Kindergarten","41 North Avon Road","Richmond","Christchurch","Christchurch",2482037.73,5743281.28,"Shirley-Papanui Ward"
5453,"Kidsfirst Kindergartens Rutland Street","Free Kindergarten","188 Rutland Street","Christchurch","Christchurch","Christchurch",2479565.74,5745125.93,"Shirley-Papanui Ward"
5454,"Kidsfirst Kindergartens Selwyn Street","Free Kindergarten","366 Selwyn Street","Spreydon","Christchurch","Christchurch",2479459.75,5740122.72,"Spreydon-Heathcote Ward"
5455,"Kidsfirst Kindergartens Shirley","Free Kindergarten","3 b Ajax Street","Shirley","Christchurch","Christchurch",2482947.83,5744147.69,"Burwood-Pegasus Ward"
5456,"Kidsfirst Kindergartens South Brighton","Free Kindergarten","39 Bridge Street","South New Brighton","Christchurch","Christchurch",2488464.76,5742655.7,"Burwood-Pegasus Ward"
5457,"Kidsfirst Kindergartens Sumner","Free Kindergarten","25 Dryden Street","Sumner","Christchurch","Christchurch",2490628.26,5737202.42,"Hagley-Ferrymead Ward"
5458,"Kidsfirst Kindergartens Sunbeam","Free Kindergarten","13 Cornwall Street","St Albans","Christchurch","Christchurch",2480663.84,5743785.85,"Shirley-Papanui Ward"
5459,"Kidsfirst Kindergartens Templeton","Free Kindergarten","19 Banks Street",,"Templeton","Christchurch",2467509.7,5739500.34,"Riccarton-Wigram Ward"
5460,"Kidsfirst Kindergartens Trengrove","Free Kindergarten","243 Clyde Road","Fendalton","Christchurch","Christchurch",2476750.16,5744091.8,"Fendalton-Waimairi Ward"
5462,"Kidsfirst Kindergartens Wales Street","Free Kindergarten","134 Wales Street","Halswell","Christchurch","Christchurch",2474239.57,5736695.98,"Riccarton-Wigram Ward"
5463,"Kidsfirst Kindergartens Wigram","Free Kindergarten","56 Springs Road","Hornby","Christchurch","Christchurch",2472917.21,5739854.91,"Riccarton-Wigram Ward"
5464,"Kidsfirst Kindergartens Woolley Street","Free Kindergarten","63-67 Woolley Street","Avondale","Christchurch","Christchurch",2484948.78,5744593.49,"Burwood-Pegasus Ward"
70003,"Kimihia Early Learning Centre","Education & Care Service","521 Ferry Road","Linwood","Christchurch","Christchurch",2483651.83,5740220.75,"Hagley-Ferrymead Ward"
70153,"Kimihia Early Learning Centre","Education & Care Service","521 Ferry Road","Woolston","Christchurch","Christchurch",2483653.23,5740227.43,"Hagley-Ferrymead Ward"
45119,"Kindercare Learning Centre (213 B & T)","Education & Care Service","345 Sawyers Arms Road","Bishopdale","Christchurch","Christchurch",2476445.73,5747578.27,"Fendalton-Waimairi Ward"
70575,"Kindercare Learning Centres (201)","Education & Care Service","7 CLYDE ROAD","Ilam","Christchurch","Christchurch",2476598.25,5741854.31,"Riccarton-Wigram Ward"
65046,"Kindercare Learning Centres (202)","Education & Care Service","21 COOPERS ROAD","Shirley","Christchurch","Christchurch",2483168.93,5744058.44,"Burwood-Pegasus Ward"
70424,"Kindercare Learning Centres (203)","Education & Care Service","80 FENDALTON ROAD","Fendalton","Christchurch","Christchurch",2478117.02,5742985.79,"Fendalton-Waimairi Ward"
70017,"Kindercare Learning Centres (205)","Education & Care Service","371 Linwood Avenue","Linwood","Christchurch","Christchurch",2484105.92,5741104.7,"Hagley-Ferrymead Ward"
70543,"Kindercare Learning Centres (206)","Education & Care Service","126 PURIRI STREET","Riccarton","Christchurch","Christchurch",2477068.9,5742699.39,"Riccarton-Wigram Ward"
65114,"Kindercare Learning Centres (207)","Education & Care Service","144 Strickland Street","Spreydon","Christchurch","Christchurch",2480159.17,5739478.6,"Spreydon-Heathcote Ward"
65183,"Kindercare Learning Centres (208)","Education & Care Service","305  Burwood Road","Burwood","Christchurch","Christchurch",2484186.55,5747375.61,"Burwood-Pegasus Ward"
45054,"Kindercare Learning Centres (213 P)","Education & Care Service","345 Sawyers Arms Road","Bishopdale","Christchurch","Christchurch",2476443.89,5747573.36,"Fendalton-Waimairi Ward"
45560,"Kindercare Learning Centres 204","Education & Care Service","227 Armagh Street","Christchurch CBD","Christchurch","Christchurch",2481266.41,5742036.98,"Hagley-Ferrymead Ward"
70106,"Kindercare Learning Centres 209 B & T","Education & Care Service","611 Ferry Road","Woolston","Christchurch","Christchurch",2484062.89,5740016.39,"Hagley-Ferrymead Ward"
70107,"Kindercare Learning Centres 209 P","Education & Care Service","611 Ferry Road","Woolston","Christchurch","Christchurch",2484061.34,5740012.14,"Hagley-Ferrymead Ward"
70163,"Kindercare Learning Centres 211 P","Education & Care Service","3 Avonhead Road","Avonhead","Christchurch","Christchurch",2474262.1,5742153.96,"Riccarton-Wigram Ward"
70160,"Kindercare Learning Centres Ltd 211 B","Education & Care Service","3 Avonhead Road","Avonhead","Christchurch","Christchurch",2474259.8,5742148.97,"Riccarton-Wigram Ward"
70161,"Kindercare Learning Centres Ltd 211 T","Education & Care Service","3 Avonhead Road","Avonhead","Christchurch","Christchurch",2474256.73,5742143.21,"Riccarton-Wigram Ward"
70479,"Kiwi Kids Nursery And Preschool","Education & Care Service","32 Annex Road","Hillmorton","Christchurch","Christchurch",2477053.9,5739492.41,"Spreydon-Heathcote Ward"
70067,"Kiwikids Aotearoa Educare","Education & Care Service","32 Annex Road","Hillmorton","Christchurch","Christchurch",2477064.93,5739514.64,"Spreydon-Heathcote Ward"
70073,"Lake Terrace Kindergarten","Education & Care Service","30 Lake Terrace Road","Burwood","Christchurch","Christchurch",2484276.72,5745372.24,"Burwood-Pegasus Ward"
65139,"Lake Terrace Preschool and Nursery","Education & Care Service","30 Lake Terrace Road","Burwood","Christchurch","Christchurch",2484275.75,5745362.74,"Burwood-Pegasus Ward"
70032,"Landsdowne Terrace Playcentre","Playcentre","Landsdowne Terrace","Cashmere","Christchurch","Christchurch",2480974.82,5737164.68,"Spreydon-Heathcote Ward"
70301,"Learning Curves Montessori Abberley Park Ltd","Education & Care Service","60 Ranfurly Street","St Albans","Christchurch","Christchurch",2480207.31,5743556.18,"Shirley-Papanui Ward"
70143,"Learning Curves Montessori Nursery Ltd","Education & Care Service","82 Warrington Street","St Albans","Christchurch","Christchurch",2481561.53,5744287.16,"Shirley-Papanui Ward"
70571,"Learning Curves Montessori Redwood Ltd","Education & Care Service","316 Main North Road","Redwood","Christchurch","Christchurch",2479041.52,5747907.61,"Shirley-Papanui Ward"
65039,"Learning Curves Montessori St Albans Ltd","Education & Care Service","69 McFaddens Road","Shirley","Christchurch","Christchurch",2479953.22,5745229,"Shirley-Papanui Ward"
45258,"Les Mills Christchurch Childcare Centre","Casual-Education and Care","Les Mills 203 Cashel Street","Christchurch Central","Christchurch","Christchurch",2481037.27,5741551,"Hagley-Ferrymead Ward"
70581,"Lindisfarne Nursery Schools-Nursery","Education & Care Service","379 Worcester Street","Linwood","Christchurch","Christchurch",2482188.1,5741801.04,"Hagley-Ferrymead Ward"
70391,"Lindisfarne Nursery Schools-Preschool","Education & Care Service","375 Worcester Street","Linwood","Christchurch","Christchurch",2482188.46,5741803.95,"Hagley-Ferrymead Ward"
70080,"Linwood Playcentre","Playcentre","628 a Worcester Street","Linwood","Christchurch","Christchurch",2483527.69,5742044.88,"Hagley-Ferrymead Ward"
70047,"Little Explorers Preschool","Education & Care Service","71 Vivian Street","Burwood","Christchurch","Christchurch",2484949.96,5745450.34,"Burwood-Pegasus Ward"
70082,"Little River Playcentre","Playcentre","School Grounds",,"Little River","Christchurch",2493590.18,5716123.01,"Banks Peninsula Ward"
45472,"Lollipops Educare - Patten Street - Prep School","Education & Care Service","7 Patten Street","Avonside","Christchurch","Christchurch",2482898.38,5742467.4,"Hagley-Ferrymead Ward"
70071,"Lollipops Educare Addington","Education & Care Service","5 Princess Street","Middleton","Christchurch","Christchurch",2477964.11,5740904.87,"Riccarton-Wigram Ward"
70145,"Lollipops Educare Blighs Road","Education & Care Service","40 Blighs Road","Papanui","Christchurch","Christchurch",2477753.13,5744615.27,"Fendalton-Waimairi Ward"
45368,"Lollipops Educare Blighs Road 2","Education & Care Service","40 Blighs Road",,"Christchurch","Christchurch",2477758.65,5744601.68,"Fendalton-Waimairi Ward"
70157,"Lollipops Educare Patten Street","Education & Care Service","7 Patten Street","Avonside","Christchurch","Christchurch",2482903.42,5742467.58,"Hagley-Ferrymead Ward"
70084,"Lyttelton Street Playcentre","Playcentre","81 Lyttelton Street","Spreydon","Christchurch","Christchurch",2478876.34,5738012.46,"Spreydon-Heathcote Ward"
65007,"Mairehau First Learners","Education & Care Service","262 Westminster Street","Mairehau","Christchurch","Christchurch",2481389.13,5745102.15,"Shirley-Papanui Ward"
65016,"Mapusaga Aoga Amata","Education & Care Service","91 Dyers Road","Ferrymead","Christchurch","Christchurch",2485320.45,5739993.17,"Hagley-Ferrymead Ward"
45565,"Minerva House","Education & Care Service","90 McFaddens Road","St Albans","Christchurch","Christchurch",2480056.38,5745187.43,"Shirley-Papanui Ward"
70411,"Minnies Pre-School","Education & Care Service","25 Strowan Road","Bryndwr","Christchurch","Christchurch",2478335.07,5743832.43,"Fendalton-Waimairi Ward"
70459,"Moa Kids Community Early Learning Centre Inc","Education & Care Service",". Barnett Park, Main Road","Redcliffs","Christchurch","Christchurch",2489018.66,5738172.44,"Hagley-Ferrymead Ward"
70021,"Montana Early Learning Centre","Education & Care Service","31 Montana Ave","Ilam","Christchurch","Christchurch",2476059.17,5742878.81,"Riccarton-Wigram Ward"
45539,"Montessori @ Monavale","Education & Care Service","27 Kilmarnock Street","Riccarton","Christchurch","Christchurch",2478311.3,5742166.85,"Riccarton-Wigram Ward"
45307,"Montessori @ St Albans","Education & Care Service","96 Trafalgar Street","St Albans","Christchurch","Christchurch",2480462.58,5744174.57,"Shirley-Papanui Ward"
70475,"Montessori Courtyard Preschool","Education & Care Service","99 a Somerfield Street","Somerfield","Christchurch","Christchurch",2480322.99,5738619.37,"Spreydon-Heathcote Ward"
70558,"Mozarts","Education & Care Service","69 Bristol Street","Merivale","Christchurch","Christchurch",2479907.02,5743550.8,"Fendalton-Waimairi Ward"
70147,"Natures Play Kindergarten","Education & Care Service","313 Breezes Road","Bexley-Christchurch","Christchurch","Christchurch",2486009.91,5743218.03,"Burwood-Pegasus Ward"
70395,"New Beginnings Pre-School Incorporated","Education & Care Service","136 Aldwins Road","Christchurch","Christchurch","Christchurch",2483433.33,5741270.27,"Hagley-Ferrymead Ward"
70417,"New Brighton Community Preschool & Nursery","Education & Care Service","109 Beresford Street","New Brighton","Christchurch","Christchurch",2487677.92,5744169.23,"Burwood-Pegasus Ward"
65132,"Noku te Ao","Education & Care Service","6 Birchgrove Gardens","Mairehau","Christchurch","Christchurch",2482002.87,5745748.83,"Shirley-Papanui Ward"
70419,"North Beach Community Childcare Centre","Education & Care Service","102 Marriotts Road","North Beach","Christchurch","Christchurch",2486955.54,5745669.43,"Burwood-Pegasus Ward"
70090,"North Beach Playcentre","Playcentre","North New Brighton School Leaver Terrace","North New Brighton","Christchurch","Christchurch",2487269.33,5745714.24,"Burwood-Pegasus Ward"
65123,"Northwood Nursery","Education & Care Service","1 O'Neill Avenue","Northwood","Christchurch","Christchurch",2479338.94,5749548.02,"Shirley-Papanui Ward"
65124,"Northwood Preschool","Education & Care Service","1 O'Neill Avenue","Northwood","Christchurch","Christchurch",2479338.07,5749542.78,"Shirley-Papanui Ward"
70057,"Nova Montessori Children's House","Education & Care Service","53 Owles Terrace","New Brighton","Christchurch","Christchurch",2487777.57,5744053.08,"Burwood-Pegasus Ward"
70606,"Oterepo Kohanga Reo","Te Kohanga Reo","Waltham Road","Waltham","Christchurch","Christchurch",2481490.79,5739814.01,"Spreydon-Heathcote Ward"
65043,"Ottawa Gardens Preschool and Nursery","Education & Care Service","49 Ottawa Road","Wainoni","Christchurch","Christchurch",2484996.24,5743045.57,"Burwood-Pegasus Ward"
70069,"Papanui Preschool","Education & Care Service","165 Langdons Road","Papanui","Christchurch","Christchurch",2477467.02,5746359.86,"Shirley-Papanui Ward"
70097,"Parklands Playcentre","Playcentre","106 Queenspark Drive","Parklands","Christchurch","Christchurch",2485871.62,5747465.74,"Burwood-Pegasus Ward"
45400,"Pebbles Preschool","Education & Care Service","4 Campbell Street","Sumner","Christchurch","Christchurch",2490421.02,5736711.16,"Hagley-Ferrymead Ward"
70429,"Pioneer Early Learning Centre","Education & Care Service","Lyttelton Street","Spreydon","Christchurch","Christchurch",2478865.96,5737992.94,"Spreydon-Heathcote Ward"
65144,"Pipi's Preschool","Education & Care Service","630 Pages Road","Bexley-Christchurch","Christchurch","Christchurch",2487197.39,5744031.95,"Burwood-Pegasus Ward"
70431,"Playmates Nursery School Ltd","Education & Care Service","52 Picton Avenue","Riccarton","Christchurch","Christchurch",2478093.72,5741431.28,"Riccarton-Wigram Ward"
70149,"Poppies Preschool","Education & Care Service","61 St Martins Road","St Martins","Christchurch","Christchurch",2481660.61,5738945.12,"Spreydon-Heathcote Ward"
70033,"Portobelo Avonhead","Education & Care Service","124 Yaldhurst Road","Avonhead","Christchurch","Christchurch",2474536.15,5742033.86,"Riccarton-Wigram Ward"
70545,"Portobelo Pre-School","Education & Care Service","32 Armagh Street","Christchurch","Christchurch","Christchurch",2480090.32,5741984.38,"Hagley-Ferrymead Ward"
65088,"Puna ole Malamalama Aoga Amata","Education & Care Service","37 Brougham Street","Addington","Christchurch","Christchurch",2479214.72,5739976.26,"Spreydon-Heathcote Ward"
70433,"Queen Elizabeth II Park Pre School Centre","Education & Care Service","193 Travis Road","Northcote-Christchurch","Christchurch","Christchurch",2486323.93,5745884.83,"Burwood-Pegasus Ward"
45239,"Quest Health Clubs Childminding - Ferrymead","Education & Care Service","1005 Ferry Road","Ferrymead","Christchurch","Christchurch",2485987.17,5738868.24,"Hagley-Ferrymead Ward"
70438,"Rangi Ruru Pre-School","Education & Care Service","46 Rhodes Street","Merivale","Christchurch","Christchurch",2479101.48,5742883.24,"Fendalton-Waimairi Ward"
65184,"Ready Steady Babies","Education & Care Service","141 Burwood Road","Burwood","Christchurch","Christchurch",2484444.21,5746220.35,"Burwood-Pegasus Ward"
65059,"Ready Steady Play Early Learning Centre","Education & Care Service","141 Burwood Road","Burwood","Christchurch","Christchurch",2484443.52,5746223.58,"Burwood-Pegasus Ward"
70441,"Redwood Early Childhood Centre","Education & Care Service","339 Main North Road","Redwood","Christchurch","Christchurch",2478999.29,5747719.84,"Shirley-Papanui Ward"
70110,"Redwood Playcentre","Playcentre","Dunedin Street","Redwood","Christchurch","Christchurch",2479245.77,5747783.26,"Shirley-Papanui Ward"
65011,"Riccarton Park Montessori Preschool","Education & Care Service","108 Racecourse Road","Upper Riccarton","Christchurch","Christchurch",2473352.69,5741428.93,"Riccarton-Wigram Ward"
70443,"Richmond Village Community Creche","Education & Care Service","74 London Street","Richmond","Christchurch","Christchurch",2482130.92,5742974.74,"Hagley-Ferrymead Ward"
70580,"Rosa Giardino Montessori Nursery School","Education & Care Service","3 McCormacks Bay Road","Mt Pleasant","Christchurch","Christchurch",2487447.73,5739001.89,"Hagley-Ferrymead Ward"
70151,"Rosy Cheeks Early Learning Centre","Education & Care Service","188 Rose Street","Somerfield","Christchurch","Christchurch",2479700.13,5738129.97,"Spreydon-Heathcote Ward"
70564,"Roydvale Preschool","Education & Care Service","139 Roydvale Avenue","Burnside","Christchurch","Christchurch",2474781.18,5745955.63,"Fendalton-Waimairi Ward"
65112,"Rudolf Steiner School Kindergarten 11","Education & Care Service","19 Ombersley Terrace","Opawa","Christchurch","Christchurch",2482483.63,5738520.76,"Spreydon-Heathcote Ward"
70445,"Rudolf Steiner School Kindergarten I","Education & Care Service","19 Ombersley Terrace","St Martins","Christchurch","Christchurch",2482485.31,5738504.78,"Spreydon-Heathcote Ward"
70114,"Russley Playcentre","Playcentre","8 Apsley Drive","Russley","Christchurch","Christchurch",2473357.78,5743392.54,"Fendalton-Waimairi Ward"
65087,"Selwyn House Preschool","Education & Care Service","122 Merivale Lane","Merivale","Christchurch","Christchurch",2479515.85,5743360.86,"Fendalton-Waimairi Ward"
65075,"Sheila Walker Unit","Education & Care Service","Walker Unit, 116 Ilam Road","Ilam","Christchurch","Christchurch",2476041.46,5742826.97,"Riccarton-Wigram Ward"
70554,"Shirley First Learners","Education & Care Service","101 Slater Street","Shirley","Christchurch","Christchurch",2481932.32,5743913.64,"Shirley-Papanui Ward"
70118,"Shirley Playcentre","Playcentre","61 CHANCELLOR STREET","Shirley","Christchurch","Christchurch",2482030.17,5744188.57,"Shirley-Papanui Ward"
65064,"Small World Preschool and Nursery","Education & Care Service","304 Cranford Street","St Albans","Christchurch","Christchurch",2480043.05,5745378.6,"Shirley-Papanui Ward"
70120,"Somerfield Community Playcentre","Playcentre","47 STUDHOLME STREET","Somerfield","Christchurch","Christchurch",2479871.12,5738563.57,"Spreydon-Heathcote Ward"
70124,"South Brighton Playcentre","Playcentre","72 Beatty Street","South New Brighton","Christchurch","Christchurch",2488461.88,5742172.78,"Burwood-Pegasus Ward"
65167,"Spreydon Baptist Community 4 Yr Old ELC","Education & Care Service","31 Cobham Street","Spreydon","Christchurch","Christchurch",2478272.72,5738912.27,"Spreydon-Heathcote Ward"
70451,"Spreydon Baptist Community Early Learning Centre","Education & Care Service","239 Lyttleton Street","Spreydon","Christchurch","Christchurch",2478285.08,5738960.96,"Spreydon-Heathcote Ward"
70453,"Spreydon Hoon Hay Kindergarten","Education & Care Service","2 Sparks Road","Spreydon","Christchurch","Christchurch",2478836.09,5738158.77,"Spreydon-Heathcote Ward"
70371,"Springs Community Early Learning Centre","Education & Care Service","10 a Weaver Place","Sockburn","Christchurch","Christchurch",2474145.63,5741124.2,"Riccarton-Wigram Ward"
70455,"St Albans Edu-Care Centre","Education & Care Service","3 Thames Street","St Albans","Christchurch","Christchurch",2480847.4,5744700.55,"Shirley-Papanui Ward"
70128,"St Albans Playcentre","Playcentre","96 Philpotts Road","St Albans","Christchurch","Christchurch",2480561.72,5746027.93,"Shirley-Papanui Ward"
65068,"St Andrews College Preschool","Education & Care Service","347 Papanui Road","Papanui","Christchurch","Christchurch",2478989.95,5744483.52,"Fendalton-Waimairi Ward"
70009,"Styx Mill Nursery","Education & Care Service","109 Northwood Boulevard","Styx","Christchurch","Christchurch",2478505.31,5750410.68,"Shirley-Papanui Ward"
70011,"Styx Mill Preschool","Education & Care Service","109 Northwood Boulevard","Styx","Christchurch","Christchurch",2478505.31,5750406.3,"Shirley-Papanui Ward"
70463,"Sydenham Community Preschool","Education & Care Service","113 Huxley Street","Sydenham","Christchurch","Christchurch",2481192.69,5739378.9,"Spreydon-Heathcote Ward"
70550,"Tafesilafa'i Preschool","Education & Care Service","122 Barbadoes Street","Christchurch","Christchurch","Christchurch",2481401.04,5740956.12,"Hagley-Ferrymead Ward"
70464,"Te Ao Tamariki","Education & Care Service","Parkstone Avenue","Ilam","Christchurch","Christchurch",2475076.3,5742628.13,"Riccarton-Wigram Ward"
70608,"Te Hohepa Te Kohanga Reo","Te Kohanga Reo","34 Phillips Street","Philipstown","Christchurch","Christchurch",2482113.26,5741030.16,"Hagley-Ferrymead Ward"
70609,"Te Horomako o Te Huruhuru","Te Kohanga Reo","4 Gregory Avenue","Islington-Christchurch","Christchurch","Christchurch",2470857.98,5740780.98,"Riccarton-Wigram Ward"
70617,"Te Kotahitanga Ki Waitaha Kohanga Reo","Te Kohanga Reo","24 Ventnor Crescent","Wainoni","Christchurch","Christchurch",2486592.98,5744056.01,"Burwood-Pegasus Ward"
70099,"Te Puna Oraka - Barnardos","Education & Care Service","69 B Briggs Road","Shirley","Christchurch","Christchurch",2482000.29,5745672.06,"Shirley-Papanui Ward"
65143,"Te Waka Huruhurumanu ki Otautahi Early Learning Centre","Education & Care Service","Coventry Street","Christchurch Central","Christchurch","Christchurch",2481317.92,5740985.42,"Hagley-Ferrymead Ward"
70613,"Te Whanau Tahi Te Kohanga Reo","Te Kohanga Reo","48 Rowley Avenue","Hoon Hay","Christchurch","Christchurch",2476718.24,5738277.04,"Spreydon-Heathcote Ward"
65072,"Templeton Nursery and Preschool","Education & Care Service","31 Kirk Road",,"Templeton","Christchurch",2467286.25,5739488.98,"Riccarton-Wigram Ward"
70472,"The Cathedral Grammar School Pre-School","Education & Care Service","2 Chester Street","Christchurch Central","Christchurch","Christchurch",2480003.66,5742107.38,"Hagley-Ferrymead Ward"
70339,"The Champion Centre Tamariki Toiora","Education & Care Service","Burwood Road","Burwood","Christchurch","Christchurch",2484297.91,5747343.19,"Burwood-Pegasus Ward"
70461,"The Enchanted Garden Early Childhood Centre 2007 Limited","Education & Care Service","255 Greers Road","Papanui","Christchurch","Christchurch",2476486.57,5745185.34,"Fendalton-Waimairi Ward"
70579,"The James Street Junior School","Education & Care Service","5 James Street","Redcliffs","Christchurch","Christchurch",2488703.42,5738441.72,"Hagley-Ferrymead Ward"
70542,"The James Street Pre-School","Education & Care Service","5 James Street","Redcliffs","Christchurch","Christchurch",2488707.72,5738417.54,"Hagley-Ferrymead Ward"
70364,"The Lighthouse Nursery And Preschool","Education & Care Service","6 Balcairn Street","Halswell","Christchurch","Christchurch",2474988.46,5736906.35,"Riccarton-Wigram Ward"
45380,"'The Nurtury' Over 2's","Education & Care Service","2 Carrs Road","Halswell","Christchurch","Christchurch",2473595.35,5738351.71,"Riccarton-Wigram Ward"
45379,"The Nurtury Under 2's","Education & Care Service","2 Carrs Road","Halswell","Christchurch","Christchurch",2473590.3,5738356.76,"Riccarton-Wigram Ward"
70544,"The Playroom","Casual-Education and Care","Riccarton Avenue","Christchurch Central","Christchurch","Christchurch",2479583.36,5741435.23,"Hagley-Ferrymead Ward"
45159,"The Playroom Centre One","Education & Care Service","396 Manchester Street","St Albans","Christchurch","Christchurch",2480905.16,5743064.3,"Shirley-Papanui Ward"
45158,"The Playroom Centre Two","Education & Care Service","396 Manchester Street","Christchurch","Christchurch","Christchurch",2480905.4,5743060.74,"Shirley-Papanui Ward"
70565,"The Rabbit Patch Nursery","Education & Care Service","159 Greers Road","Burnside","Christchurch","Christchurch",2476030.41,5744520.83,"Fendalton-Waimairi Ward"
45445,"The Rabbit Patch Nursery - Saffron Street","Education & Care Service","22 Saffron Street","Burnside","Christchurch","Christchurch",2476745.02,5745419.14,"Fendalton-Waimairi Ward"
70426,"The Rabbit Patch Preschool","Education & Care Service","161 Greers Road","Burnside","Christchurch","Christchurch",2476047.6,5744526.21,"Fendalton-Waimairi Ward"
45446,"The Rabbit Patch Preschool - Saffron Street","Education & Care Service","22 Saffron Street","Burnside","Christchurch","Christchurch",2476743.08,5745415.27,"Fendalton-Waimairi Ward"
65012,"The Rabbit Patch Preschool Airport Centre 1","Education & Care Service","559 Memorial Avenue","Russley","Christchurch","Christchurch",2473269.53,5746189.13,"Fendalton-Waimairi Ward"
65100,"The Rabbit Patch Preschool Airport Centre 2","Education & Care Service","559 Memorial Avenue","Russley","Christchurch","Christchurch",2473269.78,5746184.78,"Fendalton-Waimairi Ward"
65054,"Tiggers Montessori Nursery & Preschool","Education & Care Service","114 BASSETT STREET","Burwood","Christchurch","Christchurch",2485070.85,5746020.7,"Burwood-Pegasus Ward"
65086,"Tino E Tasi Preschool","Education & Care Service","120 Shortland Street","Aranui","Christchurch","Christchurch",2485546.11,5743175.26,"Burwood-Pegasus Ward"
70481,"Tiny Tots Preschool","Education & Care Service","148 England Street","Linwood","Christchurch","Christchurch",2482796.57,5742074,"Hagley-Ferrymead Ward"
65083,"Tongan Kahau Ola Early Childhood Centre","Education & Care Service","465 Greers Road","Bishopdale","Christchurch","Christchurch",2477378.54,5746645.7,"Fendalton-Waimairi Ward"
70495,"Van Asch Deaf Education Early Intervention","Education & Care Service","Truro Street","Sumner","Christchurch","Christchurch",2490587.72,5736428.05,"Hagley-Ferrymead Ward"
70142,"Wainoni Playcentre","Playcentre","884 Avonside Drive","Wainoni","Christchurch","Christchurch",2484585.68,5743306.35,"Burwood-Pegasus Ward"
70035,"Waipuna Early Childhood Centre","Education & Care Service","349 Woodham Road","Linwood","Christchurch","Christchurch",2484466.74,5742452.46,"Burwood-Pegasus Ward"
70152,"Woolston Playcentre","Playcentre","29 Portman Street","Woolston","Christchurch","Christchurch",2484430.29,5740039.3,"Hagley-Ferrymead Ward"
70505,"Woolston Preschool Inc","Education & Care Service","52 Glenroy Street","Woolston","Christchurch","Christchurch",2484418.58,5739856,"Hagley-Ferrymead Ward"
70029,"YMCA Bishopdale Childcare Centre","Education & Care Service","13 A Bishopdale Court","Bishopdale","Christchurch","Christchurch",2476487.24,5746369.27,"Fendalton-Waimairi Ward"
45632,"Edukids Wainoni Preschool","Education & Care Service","260 Wainoni Road","Wainoni","Christchurch","Christchurch",2485708.19,5744310.37,"Burwood-Pegasus Ward"
45635,"Penny Lane Childcare Centre","Education & Care Service","79 Hoon Hay Road","Hoon Hay","Christchurch","Christchurch",2477823.19,5738718.91,"Spreydon-Heathcote Ward"
45639,"Marshlands Nest","Education & Care Service","408 Prestons Road","Marshland","Christchurch","Christchurch",2482959.75,5748085.9,"Burwood-Pegasus Ward"
65014,"ABC Developmental Learning Centres - Rolleston","Education & Care Service","14 Cezanne Grove",,"Rolleston","Selwyn",2460245.16,5734218.77,"Selwyn Central Ward"
65060,"Annabel's Educare","Education & Care Service","16 South Terrace",,"Darfield","Selwyn",2438475.18,5746011.7,"Malvern Ward"
70105,"Annabel's Kindergarten - Darfield","Education & Care Service","14 South Terrace",,"Darfield","Selwyn",2438497.96,5746009.62,"Malvern Ward"
65021,"Annabel's Private Kindergarten","Education & Care Service","12 South Terrace",,"Darfield","Selwyn",2438516.2,5746001.32,"Malvern Ward"
45483,"Bright Beginnings Montessori Brookside","Education & Care Service","183 Brookside Road",,"Rolleston","Selwyn",2458903.67,5733387.86,"Selwyn Central Ward"
45484,"Bright Beginnings Montessori Nursery","Education & Care Service","183 Brookside Road",,"Rolleston","Selwyn",2458912.45,5733381.83,"Selwyn Central Ward"
70167,"Burnham Country Montessori","Education & Care Service","643 Burnham School Road","Burnham Camp","Christchurch","Selwyn",2452949.12,5730264.34,"Selwyn Central Ward"
70331,"Burnham Nursery and Preschool","Education & Care Service","3 Nursery Lane","Burnham Camp","Christchurch","Selwyn",2454588.07,5732571.67,"Selwyn Central Ward"
70355,"Children First Pre School","Education & Care Service","138 High Street",0,"Leeston","Selwyn",2453059.72,5715585.25,"Ellesmere Ward"
70042,"Darfield Playcentre","Playcentre","ROSS STREET",0,"Darfield","Selwyn",2437759.11,5745944.24,"Malvern Ward"
70401,"Darfield Preschool And Nursery","Education & Care Service","Opposite 1971 Telegraph Road",0,"Darfield","Selwyn",2438062.82,5745689.49,"Malvern Ward"
65115,"Dunsandel Childcare and Preschool Ltd","Education & Care Service","5 - 7 Dunsandel Hororata Road",0,"Dunsandel","Selwyn",2444912.09,5727245.66,"Ellesmere Ward"
70048,"Dunsandel Playcentre","Playcentre","Irvines Road",0,"Dunsandel","Selwyn",2442090.64,5724595.36,"Ellesmere Ward"
70074,"Hororata Playcentre","Playcentre","Hororata Road","Community Hall","Hororata","Selwyn",2425797.06,5740444.93,"Malvern Ward"
5465,"Kidsfirst Kindergartens Burnham","Free Kindergarten","16 Ruru Street","Burnham Military Camp","Burnham","Selwyn",2453387.94,5731835.22,"Selwyn Central Ward"
5548,"Kidsfirst Kindergartens Lincoln","Free Kindergarten","Boundary Road",0,"Lincoln","Selwyn",2468713.77,5730019.41,"Springs Ward"
